metric,mem_percent,k,f1_macro_val,precision_macro_val,recall_macro_val,n_mem
minkowski,0.25000000000000006,43,0.5332720494356774,0.9250720461095101,0.5398230088495575,820
minkowski,0.25000000000000006,45,0.5252596713509341,0.9244604316546763,0.5353982300884956,820
minkowski,0.25000000000000006,47,0.5171202695697252,0.9238505747126438,0.5309734513274337,820
minkowski,0.25000000000000006,49,0.5088506264976853,0.9232424677187948,0.5265486725663717,820
minkowski,0.25000000000000006,51,0.5088506264976853,0.9232424677187948,0.5265486725663717,820
cosine,0.25000000000000006,1,0.7190385305536524,0.742189183365654,0.7023098845057747,820
cosine,0.25000000000000006,3,0.6929891096982986,0.763974471830986,0.661924403779811,820
cosine,0.25000000000000006,5,0.6636412405213785,0.7539519488672031,0.6334933253337334,820
cosine,0.25000000000000006,7,0.6394871794871795,0.7611874559548979,0.6111819409029549,820
cosine,0.25000000000000006,9,0.620898805614732,0.7666166916541729,0.596025198740063,820
cosine,0.25000000000000006,11,0.6098057354301573,0.8068518518518519,0.5869881505924703,820
cosine,0.25000000000000006,13,0.5741439217299867,0.7484660766961653,0.5631693415329233,820
cosine,0.25000000000000006,15,0.5779992423580149,0.7924175677479642,0.5657117144142794,820
cosine,0.25000000000000006,17,0.5710597953628086,0.7852953498114789,0.5612869356532174,820
cosine,0.25000000000000006,19,0.5592476489028213,0.8094666438003773,0.5541322933853308,820
cosine,0.25000000000000006,21,0.5338196286472149,0.7190447607614474,0.538315584220789,820
cosine,0.25000000000000006,23,0.5195988499873794,0.7095168981961435,0.5303134843257837,820
cosine,0.25000000000000006,25,0.5292410714285715,0.7707915273132664,0.536433178341083,820
cosine,0.25000000000000006,27,0.5223944441648634,0.7877693116132423,0.5328558572071396,820
cosine,0.25000000000000006,29,0.5223944441648634,0.7877693116132423,0.5328558572071396,820
cosine,0.25000000000000006,31,0.5233415077720536,0.8242424242424242,0.5337033148342583,820
cosine,0.25000000000000006,33,0.5302357533177205,0.7997467438494935,0.5372806359682015,820
cosine,0.25000000000000006,35,0.5153209744139727,0.8125200128081973,0.5292785360731964,820
cosine,0.25000000000000006,37,0.5162169984242853,0.8612410071942447,0.530125993700315,820
cosine,0.25000000000000006,39,0.5162169984242853,0.8612410071942447,0.530125993700315,820
cosine,0.25000000000000006,41,0.5162169984242853,0.8612410071942447,0.530125993700315,820
cosine,0.25000000000000006,43,0.49967026437614676,0.8391917742706839,0.5212764361781911,820
cosine,0.25000000000000006,45,0.5004474155174229,0.9226361031518624,0.5221238938053098,820
cosine,0.25000000000000006,47,0.5088506264976853,0.9232424677187948,0.5265486725663717,820
cosine,0.25000000000000006,49,0.48322641005078854,0.9214285714285715,0.5132743362831859,820
cosine,0.25000000000000006,51,0.4654282765737874,0.9202279202279202,0.504424778761062,820
chebyshev,0.25000000000000006,1,0.6558125722357775,0.66875,0.6461976901154942,820
chebyshev,0.25000000000000006,3,0.6310663203586423,0.6691032269566768,0.6138143092845358,820
chebyshev,0.25000000000000006,5,0.6392651888341543,0.6992109698176805,0.6170166491675416,820
chebyshev,0.25000000000000006,7,0.6217986367831636,0.7041500765696784,0.5999775011249437,820
chebyshev,0.25000000000000006,9,0.6048219488924989,0.7057308551257114,0.5856682165891706,820
chebyshev,0.25000000000000006,11,0.6076292714478715,0.7196266968325792,0.5873631318434078,820
chebyshev,0.25000000000000006,13,0.5822107765451664,0.7196380568356375,0.5686290685465727,820
chebyshev,0.25000000000000006,15,0.5719939117199391,0.6859339665309814,0.5616619169041548,820
chebyshev,0.25000000000000006,17,0.5278601204261232,0.641656010230179,0.5332308384580771,820
chebyshev,0.25000000000000006,19,0.5168676151434772,0.6587635054021609,0.5277711114444278,820
chebyshev,0.25000000000000006,21,0.5272765062597808,0.7244186046511627,0.5347382630868457,820
chebyshev,0.25000000000000006,23,0.5358714788732395,0.7584786821705426,0.5400104994750262,820
chebyshev,0.25000000000000006,25,0.5233415077720536,0.8242424242424242,0.5337033148342583,820
chebyshev,0.25000000000000006,27,0.5223944441648634,0.7877693116132423,0.5328558572071396,820
chebyshev,0.25000000000000006,29,0.5223944441648634,0.7877693116132423,0.5328558572071396,820
chebyshev,0.25000000000000006,31,0.5233415077720536,0.8242424242424242,0.5337033148342583,820
chebyshev,0.25000000000000006,33,0.5162169984242853,0.8612410071942447,0.530125993700315,820
chebyshev,0.25000000000000006,35,0.5153209744139727,0.8125200128081973,0.5292785360731964,820
chebyshev,0.25000000000000006,37,0.5071743254976364,0.798021582733813,0.5248537573121345,820
chebyshev,0.25000000000000006,39,0.5071743254976364,0.798021582733813,0.5248537573121345,820
chebyshev,0.25000000000000006,41,0.5153209744139727,0.8125200128081973,0.5292785360731964,820
chebyshev,0.25000000000000006,43,0.49048990225460815,0.7551410808225729,0.5160041997900106,820
chebyshev,0.25000000000000006,45,0.49967026437614676,0.8391917742706839,0.5212764361781911,820
chebyshev,0.25000000000000006,47,0.49119644173070853,0.821919770773639,0.5168516574171291,820
chebyshev,0.25000000000000006,49,0.49119644173070853,0.821919770773639,0.5168516574171291,820
chebyshev,0.25000000000000006,51,0.49119644173070853,0.821919770773639,0.5168516574171291,820
euclidean,0.35000000000000003,1,0.7178791575703095,0.7356907894736842,0.7041922903854807,1148
euclidean,0.35000000000000003,3,0.6769316467448068,0.7479492728096221,0.6478026098695066,1148
euclidean,0.35000000000000003,5,0.6670844235672293,0.7522217928902628,0.6370706464676766,1148
euclidean,0.35000000000000003,7,0.6544241573033708,0.7672872340425532,0.623608819559022,1148
euclidean,0.35000000000000003,9,0.6369654006854139,0.7726432880844646,0.6084520773961302,1148
euclidean,0.35000000000000003,11,0.6163513856694385,0.7709707201266156,0.5924478776061197,1148
euclidean,0.35000000000000003,13,0.6068689821658942,0.7816493313521545,0.5852932353382331,1148
euclidean,0.35000000000000003,15,0.6048162259458416,0.8159300079536417,0.5834108294585271,1148
euclidean,0.35000000000000003,17,0.5793086454519853,0.8098380114509147,0.5665591720413979,1148
euclidean,0.35000000000000003,19,0.583313875168388,0.8736415247364152,0.5691015449227539,1148
euclidean,0.35000000000000003,21,0.583313875168388,0.8736415247364152,0.5691015449227539,1148
euclidean,0.35000000000000003,23,0.5455664797177914,0.8188368235538046,0.5461301934903254,1148
euclidean,0.35000000000000003,25,0.5455664797177914,0.8188368235538046,0.5461301934903254,1148
euclidean,0.35000000000000003,27,0.5466765873015873,0.8491638795986622,0.5469776511174441,1148
euclidean,0.35000000000000003,29,0.539016393442623,0.8421369995176073,0.5425528723563822,1148
euclidean,0.35000000000000003,31,0.5322510122996787,0.8749639249639249,0.5389755512224389,1148
euclidean,0.35000000000000003,33,0.5322510122996787,0.8749639249639249,0.5389755512224389,1148
euclidean,0.35000000000000003,35,0.540083538825424,0.8801234892275355,0.5434003299835009,1148
euclidean,0.35000000000000003,37,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
euclidean,0.35000000000000003,39,0.540083538825424,0.8801234892275355,0.5434003299835009,1148
euclidean,0.35000000000000003,41,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
euclidean,0.35000000000000003,43,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
euclidean,0.35000000000000003,45,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
euclidean,0.35000000000000003,47,0.5332720494356774,0.9250720461095101,0.5398230088495575,1148
euclidean,0.35000000000000003,49,0.5332720494356774,0.9250720461095101,0.5398230088495575,1148
euclidean,0.35000000000000003,51,0.5332720494356774,0.9250720461095101,0.5398230088495575,1148
manhattan,0.35000000000000003,1,0.7365800002417473,0.7572144778674492,0.7208564571771412,1148
manhattan,0.35000000000000003,3,0.7322368421052632,0.7816480643956683,0.7036298185090746,1148
manhattan,0.35000000000000003,5,0.7208889611725257,0.8298327445352175,0.6792485375731213,1148
manhattan,0.35000000000000003,7,0.705072331436412,0.8333384379785604,0.6632443377831108,1148
manhattan,0.35000000000000003,9,0.7100860139036174,0.8361752676530735,0.6676691165441728,1148
manhattan,0.35000000000000003,11,0.6716348195329087,0.8573573573573574,0.6320833958302086,1148
manhattan,0.35000000000000003,13,0.6509266229917829,0.8251707479593537,0.6171141442927853,1148
manhattan,0.35000000000000003,15,0.6484235703413785,0.8449118046132972,0.6143842807859607,1148
manhattan,0.35000000000000003,17,0.6239971474416117,0.8297861455029163,0.5966851657417129,1148
manhattan,0.35000000000000003,19,0.620783247119747,0.8558686512896262,0.5939553022348882,1148
manhattan,0.35000000000000003,21,0.6143190234535729,0.8521533923303835,0.5895305234738263,1148
manhattan,0.35000000000000003,23,0.5736049664621093,0.8230994152046784,0.5629818509074547,1148
manhattan,0.35000000000000003,25,0.576199662406559,0.8697478991596639,0.5646767661616919,1148
manhattan,0.35000000000000003,27,0.5677236556546901,0.8396072714800206,0.5594045297735113,1148
manhattan,0.35000000000000003,29,0.560446297948802,0.8334697962154294,0.5549797510124493,1148
manhattan,0.35000000000000003,31,0.539016393442623,0.8421369995176073,0.5425528723563822,1148
manhattan,0.35000000000000003,33,0.5530614241001566,0.8265988372093023,0.5505549722513874,1148
manhattan,0.35000000000000003,35,0.5530614241001566,0.8265988372093023,0.5505549722513874,1148
manhattan,0.35000000000000003,37,0.5379588293650794,0.8099777034559643,0.5417054147292635,1148
manhattan,0.35000000000000003,39,0.5153209744139727,0.8125200128081973,0.5292785360731964,1148
manhattan,0.35000000000000003,41,0.5312389914951436,0.8339464004203889,0.5381280935953202,1148
manhattan,0.35000000000000003,43,0.5322510122996787,0.8749639249639249,0.5389755512224389,1148
manhattan,0.35000000000000003,45,0.5242965119248251,0.8687960294588537,0.5345507724613769,1148
manhattan,0.35000000000000003,47,0.5242965119248251,0.8687960294588537,0.5345507724613769,1148
manhattan,0.35000000000000003,49,0.5162169984242853,0.8612410071942447,0.530125993700315,1148
manhattan,0.35000000000000003,51,0.5242965119248251,0.8687960294588537,0.5345507724613769,1148
minkowski,0.35000000000000003,1,0.7178791575703095,0.7356907894736842,0.7041922903854807,1148
minkowski,0.35000000000000003,3,0.6769316467448068,0.7479492728096221,0.6478026098695066,1148
minkowski,0.35000000000000003,5,0.6670844235672293,0.7522217928902628,0.6370706464676766,1148
minkowski,0.35000000000000003,7,0.6544241573033708,0.7672872340425532,0.623608819559022,1148
minkowski,0.35000000000000003,9,0.6369654006854139,0.7726432880844646,0.6084520773961302,1148
minkowski,0.35000000000000003,11,0.6163513856694385,0.7709707201266156,0.5924478776061197,1148
minkowski,0.35000000000000003,13,0.6068689821658942,0.7816493313521545,0.5852932353382331,1148
minkowski,0.35000000000000003,15,0.6048162259458416,0.8159300079536417,0.5834108294585271,1148
minkowski,0.35000000000000003,17,0.5793086454519853,0.8098380114509147,0.5665591720413979,1148
minkowski,0.35000000000000003,19,0.583313875168388,0.8736415247364152,0.5691015449227539,1148
minkowski,0.35000000000000003,21,0.583313875168388,0.8736415247364152,0.5691015449227539,1148
minkowski,0.35000000000000003,23,0.5455664797177914,0.8188368235538046,0.5461301934903254,1148
minkowski,0.35000000000000003,25,0.5455664797177914,0.8188368235538046,0.5461301934903254,1148
minkowski,0.35000000000000003,27,0.5466765873015873,0.8491638795986622,0.5469776511174441,1148
minkowski,0.35000000000000003,29,0.539016393442623,0.8421369995176073,0.5425528723563822,1148
minkowski,0.35000000000000003,31,0.5322510122996787,0.8749639249639249,0.5389755512224389,1148
minkowski,0.35000000000000003,33,0.5322510122996787,0.8749639249639249,0.5389755512224389,1148
minkowski,0.35000000000000003,35,0.540083538825424,0.8801234892275355,0.5434003299835009,1148
minkowski,0.35000000000000003,37,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
minkowski,0.35000000000000003,39,0.540083538825424,0.8801234892275355,0.5434003299835009,1148
minkowski,0.35000000000000003,41,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
minkowski,0.35000000000000003,43,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
minkowski,0.35000000000000003,45,0.5411605168273039,0.9256854256854257,0.5442477876106194,1148
minkowski,0.35000000000000003,47,0.5332720494356774,0.9250720461095101,0.5398230088495575,1148
minkowski,0.35000000000000003,49,0.5332720494356774,0.9250720461095101,0.5398230088495575,1148
minkowski,0.35000000000000003,51,0.5332720494356774,0.9250720461095101,0.5398230088495575,1148
cosine,0.35000000000000003,1,0.734806408116091,0.7539473684210527,0.7200089995500225,1148
cosine,0.35000000000000003,3,0.6953160954206489,0.7518505980591289,0.6673841307934604,1148
cosine,0.35000000000000003,5,0.704113750320243,0.7759102965999518,0.6716214189290536,1148
cosine,0.35000000000000003,7,0.6890337718286021,0.7875841750841751,0.653734813259337,1148
cosine,0.35000000000000003,9,0.6457731547307242,0.7491412213740458,0.6174891255437228,1148
cosine,0.35000000000000003,11,0.6539076923076923,0.7859584214235378,0.621726413679316,1148
cosine,0.35000000000000003,13,0.620898805614732,0.7666166916541729,0.596025198740063,1148
cosine,0.35000000000000003,15,0.6146537547962726,0.7990589400693413,0.5905654717264137,1148
cosine,0.35000000000000003,17,0.6004969691567125,0.7758364882840478,0.5808684565771711,1148
cosine,0.35000000000000003,19,0.5767021769337656,0.776502557544757,0.5648642567871607,1148
cosine,0.35000000000000003,21,0.5640219952867243,0.7775256222547584,0.5568621568921555,1148
cosine,0.35000000000000003,23,0.5736049664621093,0.8230994152046784,0.5629818509074547,1148
cosine,0.35000000000000003,25,0.5677236556546901,0.8396072714800206,0.5594045297735113,1148
cosine,0.35000000000000003,27,0.5592476489028213,0.8094666438003773,0.5541322933853308,1148
cosine,0.35000000000000003,29,0.5592476489028213,0.8094666438003773,0.5541322933853308,1148
cosine,0.35000000000000003,31,0.551911274608002,0.8014919941775838,0.5497075146242688,1148
cosine,0.35000000000000003,33,0.5455664797177914,0.8188368235538046,0.5461301934903254,1148
cosine,0.35000000000000003,35,0.5302357533177205,0.7997467438494935,0.5372806359682015,1148
cosine,0.35000000000000003,37,0.540083538825424,0.8801234892275355,0.5434003299835009,1148
cosine,0.35000000000000003,39,0.539016393442623,0.8421369995176073,0.5425528723563822,1148
cosine,0.35000000000000003,41,0.539016393442623,0.8421369995176073,0.5425528723563822,1148
cosine,0.35000000000000003,43,0.5312389914951436,0.8339464004203889,0.5381280935953202,1148
cosine,0.35000000000000003,45,0.5312389914951436,0.8339464004203889,0.5381280935953202,1148
cosine,0.35000000000000003,47,0.5312389914951436,0.8339464004203889,0.5381280935953202,1148
cosine,0.35000000000000003,49,0.5153209744139727,0.8125200128081973,0.5292785360731964,1148
cosine,0.35000000000000003,51,0.5233415077720536,0.8242424242424242,0.5337033148342583,1148
chebyshev,0.35000000000000003,1,0.6921124129404332,0.6990818030050083,0.6860206989650517,1148
chebyshev,0.35000000000000003,3,0.6450589565209621,0.688388625592417,0.6252062396880156,1148
chebyshev,0.35000000000000003,5,0.6458240035826243,0.7081865073285327,0.6222888855557223,1148
chebyshev,0.35000000000000003,7,0.6304993252361673,0.6942796043838546,0.6090145492725364,1148
chebyshev,0.35000000000000003,9,0.6023282124568299,0.676855145728016,0.5850082495875206,1148
chebyshev,0.35000000000000003,11,0.594922809306371,0.7336273179556762,0.5774786260686966,1148
chebyshev,0.35000000000000003,13,0.6011573811414955,0.7400641871098215,0.5819034048297586,1148
chebyshev,0.35000000000000003,15,0.5848301836334462,0.7398700501381357,0.57032398380081,1148
chebyshev,0.35000000000000003,17,0.5769967908718131,0.7218868310651796,0.5650517474126293,1148
chebyshev,0.35000000000000003,19,0.5452224844829093,0.698571619276465,0.5446227688615569,1148
chebyshev,0.35000000000000003,21,0.5401622187336473,0.7149122807017544,0.5418929053547322,1148
chebyshev,0.35000000000000003,23,0.5433762512672021,0.7695141921397379,0.5444352782360882,1148
chebyshev,0.35000000000000003,25,0.5292410714285715,0.7707915273132664,0.536433178341083,1148
chebyshev,0.35000000000000003,27,0.5153209744139727,0.8125200128081973,0.5292785360731964,1148
chebyshev,0.35000000000000003,29,0.5233415077720536,0.8242424242424242,0.5337033148342583,1148
chebyshev,0.35000000000000003,31,0.5223944441648634,0.7877693116132423,0.5328558572071396,1148
chebyshev,0.35000000000000003,33,0.5144320032444284,0.7735209235209235,0.5284310784460777,1148
chebyshev,0.35000000000000003,35,0.5162169984242853,0.8612410071942447,0.530125993700315,1148
chebyshev,0.35000000000000003,37,0.5252596713509341,0.9244604316546763,0.5353982300884956,1148
chebyshev,0.35000000000000003,39,0.5252596713509341,0.9244604316546763,0.5353982300884956,1148
chebyshev,0.35000000000000003,41,0.5162169984242853,0.8612410071942447,0.530125993700315,1148
chebyshev,0.35000000000000003,43,0.5171202695697252,0.9238505747126438,0.5309734513274337,1148
chebyshev,0.35000000000000003,45,0.5088506264976853,0.9232424677187948,0.5265486725663717,1148
chebyshev,0.35000000000000003,47,0.49119644173070853,0.821919770773639,0.5168516574171291,1148
chebyshev,0.35000000000000003,49,0.49967026437614676,0.8391917742706839,0.5212764361781911,1148
chebyshev,0.35000000000000003,51,0.49967026437614676,0.8391917742706839,0.5212764361781911,1148
euclidean,0.45000000000000007,1,0.7365800002417473,0.7572144778674492,0.7208564571771412,1476
euclidean,0.45000000000000007,3,0.6970480499892264,0.7563891555799387,0.668231588420579,1476
euclidean,0.45000000000000007,5,0.6771030139451192,0.7600507885592087,0.6459202039898005,1476
euclidean,0.45000000000000007,7,0.6772314934296056,0.7740112994350282,0.6440377981100945,1476
euclidean,0.45000000000000007,9,0.6773489078190172,0.8094434517900866,0.6402729863506824,1476
euclidean,0.45000000000000007,11,0.6410768159665816,0.7690368129097327,0.6120293985300735,1476
euclidean,0.45000000000000007,13,0.6401625286931744,0.7906015037593985,0.6101469926503674,1476
euclidean,0.45000000000000007,15,0.62394838793341,0.7864239866350128,0.5977201139943003,1476
euclidean,0.45000000000000007,17,0.6116765566463398,0.7759407600596125,0.5888705564721765,1476
euclidean,0.45000000000000007,19,0.6098057354301573,0.8068518518518519,0.5869881505924703,1476
euclidean,0.45000000000000007,21,0.6176884478457096,0.8254497354497354,0.592260386980651,1476
euclidean,0.45000000000000007,23,0.6092635479388606,0.8664002557544757,0.585953202339883,1476
euclidean,0.45000000000000007,25,0.6077663313258903,0.8481836033382426,0.5851057447127643,1476
euclidean,0.45000000000000007,27,0.6062840031088557,0.8314159292035399,0.5842582870856458,1476
euclidean,0.45000000000000007,29,0.5889350241274829,0.8547218155197658,0.5726788660566972,1476
euclidean,0.45000000000000007,31,0.5819656533942248,0.8501461988304093,0.5682540872956352,1476
euclidean,0.45000000000000007,33,0.5775163446304019,0.8974254002911208,0.5655242237888106,1476
euclidean,0.45000000000000007,35,0.568981321289602,0.8654475982532751,0.56025198740063,1476
euclidean,0.45000000000000007,37,0.5677236556546901,0.8396072714800206,0.5594045297735113,1476
euclidean,0.45000000000000007,39,0.568981321289602,0.8654475982532751,0.56025198740063,1476
euclidean,0.45000000000000007,41,0.5477970335675254,0.8845272551857212,0.5478251087445628,1476
euclidean,0.45000000000000007,43,0.5477970335675254,0.8845272551857212,0.5478251087445628,1476
euclidean,0.45000000000000007,45,0.5553943452380952,0.8883500557413602,0.5522498875056248,1476
euclidean,0.45000000000000007,47,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
euclidean,0.45000000000000007,49,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
euclidean,0.45000000000000007,51,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
manhattan,0.45000000000000007,1,0.7649047313985486,0.7879153128602872,0.7472176391180441,1476
manhattan,0.45000000000000007,3,0.7587177375068643,0.8087573028237585,0.7282960851957402,1476
manhattan,0.45000000000000007,5,0.7260377016494473,0.7988594762038863,0.6910154492275387,1476
manhattan,0.45000000000000007,7,0.7031832999489416,0.8256044749188018,0.6623968801559922,1476
manhattan,0.45000000000000007,9,0.7276145283731876,0.8395341134908368,0.684520773961302,1476
manhattan,0.45000000000000007,11,0.7178972712680578,0.8698916709911779,0.6710589470526473,1476
manhattan,0.45000000000000007,13,0.6881020740159006,0.8385466960960133,0.6472401379931003,1476
manhattan,0.45000000000000007,15,0.6641719745222929,0.8430930930930931,0.6268111594420279,1476
manhattan,0.45000000000000007,17,0.6484235703413785,0.8449118046132972,0.6143842807859607,1476
manhattan,0.45000000000000007,19,0.6457928453177859,0.8686973749380882,0.611654417279136,1476
manhattan,0.45000000000000007,21,0.6302233000570293,0.8338781575037147,0.6011099445027749,1476
manhattan,0.45000000000000007,23,0.6318305402032448,0.8477693645758724,0.6019574021298935,1476
manhattan,0.45000000000000007,25,0.6318305402032448,0.8477693645758724,0.6019574021298935,1476
manhattan,0.45000000000000007,27,0.625571160261262,0.844047619047619,0.5975326233688316,1476
manhattan,0.45000000000000007,29,0.620783247119747,0.8558686512896262,0.5939553022348882,1476
manhattan,0.45000000000000007,31,0.6011232051875868,0.8439258312020461,0.5806809659517024,1476
manhattan,0.45000000000000007,33,0.5875574955411621,0.8343806730903505,0.5718314084295786,1476
manhattan,0.45000000000000007,35,0.5806306811805633,0.8289897510980966,0.5674066296685165,1476
manhattan,0.45000000000000007,37,0.5861934318267914,0.815879054865839,0.5709839508024599,1476
manhattan,0.45000000000000007,39,0.5875574955411621,0.8343806730903505,0.5718314084295786,1476
manhattan,0.45000000000000007,41,0.5819656533942248,0.8501461988304093,0.5682540872956352,1476
manhattan,0.45000000000000007,43,0.5677236556546901,0.8396072714800206,0.5594045297735113,1476
manhattan,0.45000000000000007,45,0.5530614241001566,0.8265988372093023,0.5505549722513874,1476
manhattan,0.45000000000000007,47,0.539016393442623,0.8421369995176073,0.5425528723563822,1476
manhattan,0.45000000000000007,49,0.539016393442623,0.8421369995176073,0.5425528723563822,1476
manhattan,0.45000000000000007,51,0.5553943452380952,0.8883500557413602,0.5522498875056248,1476
minkowski,0.45000000000000007,1,0.7365800002417473,0.7572144778674492,0.7208564571771412,1476
minkowski,0.45000000000000007,3,0.6970480499892264,0.7563891555799387,0.668231588420579,1476
minkowski,0.45000000000000007,5,0.6771030139451192,0.7600507885592087,0.6459202039898005,1476
minkowski,0.45000000000000007,7,0.6772314934296056,0.7740112994350282,0.6440377981100945,1476
minkowski,0.45000000000000007,9,0.6773489078190172,0.8094434517900866,0.6402729863506824,1476
minkowski,0.45000000000000007,11,0.6410768159665816,0.7690368129097327,0.6120293985300735,1476
minkowski,0.45000000000000007,13,0.6401625286931744,0.7906015037593985,0.6101469926503674,1476
minkowski,0.45000000000000007,15,0.62394838793341,0.7864239866350128,0.5977201139943003,1476
minkowski,0.45000000000000007,17,0.6116765566463398,0.7759407600596125,0.5888705564721765,1476
minkowski,0.45000000000000007,19,0.6098057354301573,0.8068518518518519,0.5869881505924703,1476
minkowski,0.45000000000000007,21,0.6176884478457096,0.8254497354497354,0.592260386980651,1476
minkowski,0.45000000000000007,23,0.6092635479388606,0.8664002557544757,0.585953202339883,1476
minkowski,0.45000000000000007,25,0.6077663313258903,0.8481836033382426,0.5851057447127643,1476
minkowski,0.45000000000000007,27,0.6062840031088557,0.8314159292035399,0.5842582870856458,1476
minkowski,0.45000000000000007,29,0.5889350241274829,0.8547218155197658,0.5726788660566972,1476
minkowski,0.45000000000000007,31,0.5819656533942248,0.8501461988304093,0.5682540872956352,1476
minkowski,0.45000000000000007,33,0.5775163446304019,0.8974254002911208,0.5655242237888106,1476
minkowski,0.45000000000000007,35,0.568981321289602,0.8654475982532751,0.56025198740063,1476
minkowski,0.45000000000000007,37,0.5677236556546901,0.8396072714800206,0.5594045297735113,1476
minkowski,0.45000000000000007,39,0.568981321289602,0.8654475982532751,0.56025198740063,1476
minkowski,0.45000000000000007,41,0.5477970335675254,0.8845272551857212,0.5478251087445628,1476
minkowski,0.45000000000000007,43,0.5477970335675254,0.8845272551857212,0.5478251087445628,1476
minkowski,0.45000000000000007,45,0.5553943452380952,0.8883500557413602,0.5522498875056248,1476
minkowski,0.45000000000000007,47,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
minkowski,0.45000000000000007,49,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
minkowski,0.45000000000000007,51,0.5565776736924278,0.926917510853835,0.5530973451327433,1476
cosine,0.45000000000000007,1,0.7440533980582524,0.7667459897761326,0.7269761511924404,1476
cosine,0.45000000000000007,3,0.709504132231405,0.7435678196657598,0.6880005999700015,1476
cosine,0.45000000000000007,5,0.7069240529273155,0.774112925936356,0.6751987400629968,1476
cosine,0.45000000000000007,7,0.7037336932073774,0.7976343223736968,0.6670091495425229,1476
cosine,0.45000000000000007,9,0.692194936226918,0.7848297213622291,0.6573121343932804,1476
cosine,0.45000000000000007,11,0.6450816704318869,0.7658125258656366,0.6156067196640168,1476
cosine,0.45000000000000007,13,0.6353885730882536,0.7643136099034706,0.6076046197690116,1476
cosine,0.45000000000000007,15,0.6359127143032575,0.7958937198067633,0.6065696715164242,1476
cosine,0.45000000000000007,17,0.6417834394904458,0.8003003003003003,0.6109944502774861,1476
cosine,0.45000000000000007,19,0.6270557029177719,0.8086810730253353,0.5994150292485376,1476
cosine,0.45000000000000007,21,0.6033626720830512,0.8015833881218497,0.5825633718314084,1476
cosine,0.45000000000000007,23,0.6062840031088557,0.8314159292035399,0.5842582870856458,1476
cosine,0.45000000000000007,25,0.5848425196850393,0.7989769820971866,0.5701364931753412,1476
cosine,0.45000000000000007,27,0.5835044549130587,0.783474472263132,0.5692890355482225,1476
cosine,0.45000000000000007,29,0.5779992423580149,0.7924175677479642,0.5657117144142794,1476
cosine,0.45000000000000007,31,0.5779992423580149,0.7924175677479642,0.5657117144142794,1476
cosine,0.45000000000000007,33,0.5793086454519853,0.8098380114509147,0.5665591720413979,1476
cosine,0.45000000000000007,35,0.5736049664621093,0.8230994152046784,0.5629818509074547,1476
cosine,0.45000000000000007,37,0.5736049664621093,0.8230994152046784,0.5629818509074547,1476
cosine,0.45000000000000007,39,0.5664780721448884,0.8166261151662612,0.5585570721463927,1476
cosine,0.45000000000000007,41,0.5568835925978783,0.7690058479532164,0.5524373781310935,1476
cosine,0.45000000000000007,43,0.5444664514866979,0.7925387596899225,0.5452827358632069,1476
cosine,0.45000000000000007,45,0.5379588293650794,0.8099777034559643,0.5417054147292635,1476
cosine,0.45000000000000007,47,0.5466765873015873,0.8491638795986622,0.5469776511174441,1476
cosine,0.45000000000000007,49,0.539016393442623,0.8421369995176073,0.5425528723563822,1476
cosine,0.45000000000000007,51,0.540083538825424,0.8801234892275355,0.5434003299835009,1476
chebyshev,0.45000000000000007,1,0.6952609688946165,0.7041532087044469,0.6877156142192891,1476
chebyshev,0.45000000000000007,3,0.6701875259708054,0.720119611825773,0.6462951852407379,1476
chebyshev,0.45000000000000007,5,0.680062335369806,0.7467845266040689,0.6513799310034498,1476
chebyshev,0.45000000000000007,7,0.6508251131484275,0.7125710834885008,0.6267136643167841,1476
chebyshev,0.45000000000000007,9,0.6606721738770669,0.7209996087636933,0.635563221838908,1476
chebyshev,0.45000000000000007,11,0.6573517465475224,0.7214156308187811,0.6319859007049647,1476
chebyshev,0.45000000000000007,13,0.6654292785075195,0.7466460268317854,0.636223188840558,1476
chebyshev,0.45000000000000007,15,0.6434802012333658,0.7583924349881797,0.6147592620368981,1476
chebyshev,0.45000000000000007,17,0.6296313683760282,0.7593891402714932,0.6031798410079496,1476
chebyshev,0.45000000000000007,19,0.5970063694267516,0.7147147147147147,0.5793610319484026,1476
chebyshev,0.45000000000000007,21,0.6073131955484897,0.7461719418306245,0.5863281835908205,1476
chebyshev,0.45000000000000007,23,0.5899476140165522,0.7365111367127497,0.5739013049347532,1476
chebyshev,0.45000000000000007,25,0.5757298916443809,0.7120108964834075,0.5642042897855107,1476
chebyshev,0.45000000000000007,27,0.5673298706378377,0.7403350515463918,0.5587445627718615,1476
chebyshev,0.45000000000000007,29,0.5685618341824918,0.7540281329923273,0.55959202039898,1476
chebyshev,0.45000000000000007,31,0.5580601706331387,0.788118410381184,0.5532848357582121,1476
